Date,Address,SO2,NO2,O3,CO,PM10,PM2.5
2019-11-03 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.018,0.047,0.6,53,25
2019-11-04 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.003,0.015,0.027,0.4,11,1
2019-11-05 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.02,0.036,0.5,38,18
2019-11-06 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.035,0.03,0.8,58,33
2019-11-07 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.011,0.041,0.6,57,23
2019-11-08 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.015,0.029,0.5,35,10
2019-11-09 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.019,0.032,0.6,41,13
2019-11-10 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.031,0.018,0.7,44,25
2019-11-11 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.012,0.039,0.6,24,11
2019-11-12 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.04,0.01,0.9,43,20
2019-11-13 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.04,0.003,0.9,38,19
2019-11-14 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.003,0.007,0.029,0.6,20,1
2019-11-15 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.036,0.003,0.9,18,7
2019-11-16 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.003,0.028,0.012,0.9,31,15
2019-11-17 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.003,0.018,0.031,0.7,35,11
2019-11-18 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.003,0.008,0.027,0.6,155,15
2019-11-19 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.009,0.027,0.7,32,6
2019-11-20 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.016,0.023,0.8,24,7
2019-11-21 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.029,0.013,0.9,40,11
2019-11-22 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.024,0.025,0.7,34,10
2019-11-23 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.025,0.019,0.6,21,6
2019-11-24 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.04,0.007,0.9,35,17
2019-11-25 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.014,0.015,0.7,31,14
2019-11-26 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.024,0.014,0.4,13,2
2019-11-27 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.016,0.024,0.6,44,21
2019-11-28 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.03,0.012,0.7,46,22
2019-11-29 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.02,0.023,0.5,46,17
2019-11-30 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.038,0.011,0.6,37,19
2019-12-01 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.044,0.004,1,53,31
2019-12-02 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.009,0.031,0.4,21,4
2019-12-03 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.038,0.007,0.7,32,13
2019-12-04 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.017,0.023,0.5,22,6
2019-12-05 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.008,0.029,0.4,17,4
2019-12-06 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.016,0.022,0.5,24,8
2019-12-07 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.043,0.004,1,45,24
2019-12-08 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.031,0.016,0.9,59,34
2019-12-09 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.039,0.006,0.8,68,38
2019-12-10 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.006,0.049,0.018,1.2,157,97
2019-12-11 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.016,0.036,0.8,93,45
2019-12-12 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.013,0.021,0.5,25,9
2019-12-13 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.043,0.005,0.9,39,17
2019-12-14 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.013,0.024,0.7,30,14
2019-12-15 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.02,0.022,0.7,28,15
2019-12-16 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.025,0.019,0.7,31,11
2019-12-17 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.031,0.007,0.8,24,17
2019-12-18 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.02,0.016,0.7,45,20
2019-12-19 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.019,0.021,0.5,27,9
2019-12-20 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.014,0.025,0.5,25,9
2019-12-21 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.044,0.004,0.8,43,18
2019-12-22 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.025,0.018,0.7,60,37
2019-12-23 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.021,0.021,0.9,58,38
2019-12-24 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.031,0.017,0.9,61,37
2019-12-25 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.035,0.012,0.8,48,29
2019-12-26 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.005,0.021,0.02,1,91,53
2019-12-27 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.003,0.022,0.024,0.6,40,20
2019-12-28 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.004,0.03,0.015,0.6,46,19
2019-12-29 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.003,0.021,0.023,0.6,40,16
2019-12-30 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.003,0.044,0.002,0.9,67,36
2019-12-31 12:00,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul, Republic of Korea",0.002,0.009,0.027,0.5,18,7
2019-01-01 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.014,0.022,0.5,40,20
2019-01-02 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.02,0.018,0.5,38,19
2019-01-03 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.002,0.027,0.011,0.5,47,18
2019-01-04 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.048,0.003,1.1,79,44
2019-01-05 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.015,0.022,0.5,47,16
2019-01-06 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.022,0.016,0.5,69,26
2019-01-07 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.026,0.013,0.7,80,53
2019-01-08 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.011,0.029,0.4,48,17
2019-01-09 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.027,0.007,0.7,65,23
2019-01-10 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.034,0.007,0.6,58,34
2019-01-11 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.027,0.015,0.7,84,58
2019-01-12 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.028,0.019,0.7,100,68
2019-01-13 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.027,0.025,1,124,77
2019-01-14 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.056,0.004,1.6,206,159
2019-01-15 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.022,1,155,106
2019-01-16 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.015,0.021,0.3,46,23
2019-01-17 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.012,0.028,0.4,55,23
2019-01-18 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.034,0.01,0.7,58,32
2019-01-19 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.006,0.042,0.007,1,134,87
2019-01-20 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.009,0.029,0.3,67,15
2019-01-21 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.029,0.004,0.5,48,25
2019-01-22 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.019,0.025,0.5,78,28
2019-01-23 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.031,0.5,73,42
2019-01-24 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.026,0.013,0.5,53,22
2019-01-25 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.01,0.032,0.4,52,25
2019-01-26 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.013,0.025,0.4,48,22
2019-01-27 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.022,0.021,0.5,48,22
2019-01-28 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.009,0.032,0.4,132,14
2019-01-29 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.002,0.026,0.011,0.6,75,985
2019-01-30 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.037,0.007,0.6,72,31
2019-01-31 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.016,0.014,0.4,97,15
2019-02-01 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.022,0.015,0.5,56,26
2019-02-02 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.041,0.01,0.6,80,38
2019-02-03 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.044,0.01,0.7,24,28
2019-02-04 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.014,0.034,0.3,38,17
2019-02-05 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.029,0.024,0.5,124,26
2019-02-06 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.007,0.046,0.016,0.7,107,42
2019-02-07 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.013,0.036,0.3,32,11
2019-02-08 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.023,0.022,0.4,42,17
2019-02-09 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.006,0.017,0.03,0.4,34,11
2019-02-10 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.006,0.026,0.021,0.5,48,25
2019-02-11 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.015,0.035,0.4,31,11
2019-02-12 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.008,0.028,0.031,0.8,83,55
2019-02-13 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.016,0.035,0.3,21,10
2019-02-14 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.04,0.017,0.6,54,25
2019-02-15 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.04,0.017,0.4,33,30
2019-02-16 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.006,0.016,0.037,0.7,62,53
2019-02-17 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.016,0.038,0.4,29,19
2019-02-18 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.006,0.05,0.012,0.7,55,39
2019-02-19 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.033,0.009,0.6,63,64
2019-02-20 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.023,0.033,0.7,985,67
2019-02-21 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.031,0.03,0.8,75,55
2019-02-22 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.034,0.028,0.6,77,70
2019-02-23 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.016,0.042,0.4,32,17
2019-02-24 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.007,0.041,0.033,0.6,85,66
2019-02-25 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.032,0.031,0.7,89,70
2019-02-26 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.029,0.028,0.4,48,19
2019-02-27 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.006,0.057,0.016,0.6,97,50
2019-02-28 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.006,0.042,0.029,0.6,99,53
2019-03-01 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.008,0.036,0.049,0.8,147,92
2019-03-02 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.007,0.038,0.049,0.8,121,75
2019-03-03 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.02,0.056,0.5,64,38
2019-03-04 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.006,0.058,0.027,0.9,145,103
2019-03-05 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.007,0.037,0.045,0.9,203,146
2019-03-06 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.009,0.046,0.039,0.7,189,138
2019-03-07 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.056,0.001,0.322,7.4,62,40
2019-03-08 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.306,0.007,0.045,29.1,55,37
2019-03-18 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.031,0.025,0.6,37,17
2019-03-19 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.008,0.039,0.021,0.7,64,31
2019-03-20 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.005,0.047,0.02,0.7,125,93
2019-03-21 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.013,0.056,0.4,35,26
2019-03-22 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.003,0.011,0.042,0.3,75,21
2019-03-23 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.002,0.021,0.024,0.4,17,16
2019-03-24 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.002,0.011,0.037,0.3,34,13
2019-03-25 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.002,0.02,0.037,0.4,76,44
2019-03-26 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.002,0.011,0.048,0.3,53,40
2019-03-27 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.013,0.06,0.5,101,54
2019-03-28 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.012,0.041,0.4,54,57
2019-03-29 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.04,0.4,44,11
2019-03-30 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.018,0.033,0.4,45,35
2019-03-31 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.01,0.038,0.4,89,35
2019-04-01 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.008,0.042,0.3,19,9
2019-04-02 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.009,0.046,0.3,36,20
2019-04-03 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.021,0.038,0.4,59,35
2019-04-04 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.014,0.045,0.3,36,23
2019-04-05 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.01,0.05,0.3,153,35
2019-04-06 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.042,0.009,0.5,82,23
2019-04-07 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.009,0.044,0.3,54,17
2019-04-08 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.008,0.046,0.3,34,11
2019-04-09 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.019,0.029,0.4,35,10
2019-04-10 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.03,0.3,7,10
2019-04-11 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.046,0.4,41,23
2019-04-12 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.051,0.4,55,29
2019-04-13 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.021,0.052,0.4,48,25
2019-04-14 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.018,0.045,0.4,45,35
2019-04-15 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.019,0.036,0.3,57,17
2019-04-16 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.031,0.032,0.4,51,24
2019-04-17 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.016,0.048,0.4,51,13
2019-04-18 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.018,0.032,0.3,32,16
2019-04-19 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.014,0.031,0.3,42,20
2019-04-20 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.013,0.051,0.3,47,27
2019-04-21 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.031,0.4,36,28
2019-04-22 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.016,0.045,0.4,174,45
2019-04-23 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.03,0.036,0.5,71,38
2019-04-24 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.019,0.042,0.4,97,73
2019-04-25 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.028,0.3,63,21
2019-04-26 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.017,0.026,0.3,15,5
2019-04-27 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.014,0.035,0.3,21,14
2019-04-28 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.01,0.049,0.3,22,18
2019-04-29 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.029,0.026,0.4,42,30
2019-04-30 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.02,0.043,0.3,51,32
2019-05-01 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.013,0.054,0.4,70,39
2019-05-02 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.01,0.048,0.3,47,13
2019-05-03 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.035,0.032,0.4,78,32
2019-05-04 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.029,0.058,0.5,105,60
2019-05-05 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.017,0.068,0.4,73,43
2019-05-06 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.009,0.045,0.3,48,10
2019-05-07 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.05,0.5,63,18
2019-05-08 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.014,0.064,0.4,72,27
2019-05-09 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.018,0.05,0.3,47,27
2019-05-10 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.028,0.057,0.5,103,56
2019-05-11 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.037,0.049,0.6,114,56
2019-05-12 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.018,0.07,0.5,69,49
2019-05-13 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.031,0.049,0.5,71,46
2019-05-14 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.016,0.065,0.3,50,35
2019-05-15 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.027,0.053,0.5,82,51
2019-05-19 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.015,0.02,0.3,16,16
2019-05-20 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.007,0.036,0.2,33,10
2019-05-21 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.016,0.045,0.3,47,14
2019-05-23 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.019,0.09,0.5,103,60
2019-05-24 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.029,0.095,0.7,103,62
2019-05-25 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.025,0.067,0.3,62,38
2019-05-26 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.013,0.08,0.3,49,28
2019-05-27 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.019,0.021,0.3,9,14
2019-05-28 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.009,0.055,0.2,27,11
2019-05-29 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.019,0.083,0.4,65,38
2019-05-30 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.014,0.076,0.4,56,28
2019-05-31 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.012,0.061,0.2,26,17
2019-06-01 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.012,0.066,0.3,47,38
2019-06-02 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.02,0.077,0.4,48,34
2019-06-03 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.012,0.059,0.3,52,20
2019-06-04 12:00,"10, Poeun-ro 6-gil, Mapo-gu, Seoul, Republic of Korea",0.004,0.014,0.046,0.3,27,20
